sector_name,subsector_name,series_id,series_name,year,country_name,country_value,income_group_name,income_group_average,subregion_name,region_name,region_average
"Democracy, Human Rights, and Governance",Elections and Political Processes,73079,"Varieties of Democracy: Elections multiparty, original scale (0-4, higher indicates stronger electoral principles of democracy)",2021,Guinea,2.981,Lower Middle Income Country (World Bank Classification),3.13837254901960784313725,West Africa,Sub-Saharan Africa,3.45979545454545454545455
Environment and Global Climate Change,Policies and Institutions,73214,"Ibrahim Index: Human Development, Sustainable Environment, score (0-100, higher is better)",2012,Guinea,45.1,Lower Middle Income Country (World Bank Classification),51.77083333333333,West Africa,Sub-Saharan Africa,50.14081632653061
Environment and Global Climate Change,Policies and Institutions,73214,"Ibrahim Index: Human Development, Sustainable Environment, score (0-100, higher is better)",2013,Guinea,44,Lower Middle Income Country (World Bank Classification),52.24583333333333,West Africa,Sub-Saharan Africa,50.37346939
Environment and Global Climate Change,Policies and Institutions,73214,"Ibrahim Index: Human Development, Sustainable Environment, score (0-100, higher is better)",2014,Guinea,43.9,Lower Middle Income Country (World Bank Classification),52.69583333333333,West Africa,Sub-Saharan Africa,50.69183673469388
Environment and Global Climate Change,Policies and Institutions,73214,"Ibrahim Index: Human Development, Sustainable Environment, score (0-100, higher is better)",2015,Guinea,43.1,Lower Middle Income Country (World Bank Classification),52.9625,West Africa,Sub-Saharan Africa,51.13877551020408
Environment and Global Climate Change,Policies and Institutions,73214,"Ibrahim Index: Human Development, Sustainable Environment, score (0-100, higher is better)",2016,Guinea,45.4,Lower Middle Income Country (World Bank Classification),53.57916666666667,West Africa,Sub-Saharan Africa,51.12653061
Environment and Global Climate Change,Policies and Institutions,73214,"Ibrahim Index: Human Development, Sustainable Environment, score (0-100, higher is better)",2017,Guinea,49,Lower Middle Income Country (World Bank Classification),54.50833333333333,West Africa,Sub-Saharan Africa,51.62448979591837
Environment and Global Climate Change,Policies and Institutions,73214,"Ibrahim Index: Human Development, Sustainable Environment, score (0-100, higher is better)",2018,Guinea,50.4,Lower Middle Income Country (World Bank Classification),55.77916666666667,West Africa,Sub-Saharan Africa,53.13877551020408
Environment and Global Climate Change,Policies and Institutions,73214,"Ibrahim Index: Human Development, Sustainable Environment, score (0-100, higher is better)",2019,Guinea,50.4,Lower Middle Income Country (World Bank Classification),56.10833333333333,West Africa,Sub-Saharan Africa,53.86122448979592
Environment and Global Climate Change,Policies and Institutions,73214,"Ibrahim Index: Human Development, Sustainable Environment, score (0-100, higher is better)",2020,Guinea,48.8,Lower Middle Income Country (World Bank Classification),55.77083333333333,West Africa,Sub-Saharan Africa,53.75714285714286
Environment and Global Climate Change,Policies and Institutions,73214,"Ibrahim Index: Human Development, Sustainable Environment, score (0-100, higher is better)",2021,Guinea,48.8,Lower Middle Income Country (World Bank Classification),55.825,West Africa,Sub-Saharan Africa,53.68571428571429
Environment and Global Climate Change,Policies and Institutions,73215,"Ibrahim Index: Human Development, Sustainable Environment, rank (1-54, lower is better)",2012,Guinea,42,Lower Middle Income Country (World Bank Classification),25.95833333333333,West Africa,Sub-Saharan Africa,28.75510204081633
Environment and Global Climate Change,Policies and Institutions,73215,"Ibrahim Index: Human Development, Sustainable Environment, rank (1-54, lower is better)",2013,Guinea,41,Lower Middle Income Country (World Bank Classification),25.04166666666667,West Africa,Sub-Saharan Africa,28.71428571428571
Environment and Global Climate Change,Policies and Institutions,73215,"Ibrahim Index: Human Development, Sustainable Environment, rank (1-54, lower is better)",2014,Guinea,43,Lower Middle Income Country (World Bank Classification),24.83333333333333,West Africa,Sub-Saharan Africa,28.71428571428571
Environment and Global Climate Change,Policies and Institutions,73215,"Ibrahim Index: Human Development, Sustainable Environment, rank (1-54, lower is better)",2015,Guinea,46,Lower Middle Income Country (World Bank Classification),25.04166666666667,West Africa,Sub-Saharan Africa,28.73469387755102
Environment and Global Climate Change,Policies and Institutions,73215,"Ibrahim Index: Human Development, Sustainable Environment, rank (1-54, lower is better)",2016,Guinea,41,Lower Middle Income Country (World Bank Classification),24.41666666666667,West Africa,Sub-Saharan Africa,28.81632653061224
Environment and Global Climate Change,Policies and Institutions,73215,"Ibrahim Index: Human Development, Sustainable Environment, rank (1-54, lower is better)",2017,Guinea,34,Lower Middle Income Country (World Bank Classification),23.91666666666667,West Africa,Sub-Saharan Africa,28.95918367346939
Environment and Global Climate Change,Policies and Institutions,73215,"Ibrahim Index: Human Development, Sustainable Environment, rank (1-54, lower is better)",2018,Guinea,32,Lower Middle Income Country (World Bank Classification),23.875,West Africa,Sub-Saharan Africa,28.83673469387755
Environment and Global Climate Change,Policies and Institutions,73215,"Ibrahim Index: Human Development, Sustainable Environment, rank (1-54, lower is better)",2019,Guinea,35,Lower Middle Income Country (World Bank Classification),23.95833333333333,West Africa,Sub-Saharan Africa,28.57142857142857
Environment and Global Climate Change,Policies and Institutions,73215,"Ibrahim Index: Human Development, Sustainable Environment, rank (1-54, lower is better)",2020,Guinea,38,Lower Middle Income Country (World Bank Classification),24.33333333333333,West Africa,Sub-Saharan Africa,28.46938775510204
Environment and Global Climate Change,Policies and Institutions,73215,"Ibrahim Index: Human Development, Sustainable Environment, rank (1-54, lower is better)",2021,Guinea,39,Lower Middle Income Country (World Bank Classification),24.54166666666667,West Africa,Sub-Saharan Africa,28.53061224489796
Environment and Global Climate Change,Policies and Institutions,84837,"Global Food Security Index: Sustainability and adaptation: Political commitment to adaptation: Environmental- economic accounting implementation score (0-100, higher is better)",2012,Guinea,0,Lower Middle Income Country (World Bank Classification),0,West Africa,Sub-Saharan Africa,0
Environment and Global Climate Change,Policies and Institutions,84837,"Global Food Security Index: Sustainability and adaptation: Political commitment to adaptation: Environmental- economic accounting implementation score (0-100, higher is better)",2013,Guinea,0,Lower Middle Income Country (World Bank Classification),0,West Africa,Sub-Saharan Africa,0
Environment and Global Climate Change,Policies and Institutions,84837,"Global Food Security Index: Sustainability and adaptation: Political commitment to adaptation: Environmental- economic accounting implementation score (0-100, higher is better)",2014,Guinea,0,Lower Middle Income Country (World Bank Classification),0,West Africa,Sub-Saharan Africa,0
Environment and Global Climate Change,Policies and Institutions,84837,"Global Food Security Index: Sustainability and adaptation: Political commitment to adaptation: Environmental- economic accounting implementation score (0-100, higher is better)",2015,Guinea,0,Lower Middle Income Country (World Bank Classification),0,West Africa,Sub-Saharan Africa,0
Environment and Global Climate Change,Policies and Institutions,84837,"Global Food Security Index: Sustainability and adaptation: Political commitment to adaptation: Environmental- economic accounting implementation score (0-100, higher is better)",2022,Guinea,0,Lower Middle Income Country (World Bank Classification),48.48484848484848,West Africa,Sub-Saharan Africa,39.28571428571429
Environment and Global Climate Change,Policies and Institutions,84837,"Global Food Security Index: Sustainability and adaptation: Political commitment to adaptation: Environmental- economic accounting implementation score (0-100, higher is better)",2021,Guinea,0,Lower Middle Income Country (World Bank Classification),48.48484848484848,West Africa,Sub-Saharan Africa,39.28571428571429
Environment and Global Climate Change,Policies and Institutions,84837,"Global Food Security Index: Sustainability and adaptation: Political commitment to adaptation: Environmental- economic accounting implementation score (0-100, higher is better)",2016,Guinea,0,Lower Middle Income Country (World Bank Classification),0,West Africa,Sub-Saharan Africa,0
Environment and Global Climate Change,Policies and Institutions,84837,"Global Food Security Index: Sustainability and adaptation: Political commitment to adaptation: Environmental- economic accounting implementation score (0-100, higher is better)",2017,Guinea,0,Lower Middle Income Country (World Bank Classification),25.75757575757576,West Africa,Sub-Saharan Africa,17.85714285714286
Environment and Global Climate Change,Policies and Institutions,84837,"Global Food Security Index: Sustainability and adaptation: Political commitment to adaptation: Environmental- economic accounting implementation score (0-100, higher is better)",2018,Guinea,0,Lower Middle Income Country (World Bank Classification),25.75757575757576,West Africa,Sub-Saharan Africa,17.85714285714286
Environment and Global Climate Change,Policies and Institutions,84837,"Global Food Security Index: Sustainability and adaptation: Political commitment to adaptation: Environmental- economic accounting implementation score (0-100, higher is better)",2019,Guinea,0,Lower Middle Income Country (World Bank Classification),25.75757575757576,West Africa,Sub-Saharan Africa,17.85714285714286
